2338	5 
2339	21 
2340	14 
2341	25 
2342	15 
2343	22 
2344	8 
2345	15 
2346	21 
2347	5 
2348	23 
2349	21 
2350	23 
2351	12 
2352	9 
2353	26 
2354	25 
2355	11 
2356	18 
2357	16 
2358	9 
2359	22 
2360	22 
2361	24 
2362	9 
2363	15 
2364	23 
2365	21 
2366	9 
2367	14 
2368	8 
2369	2 13 26 
2370	18 
2371	2 13 14 
2372	13 
2373	15 
2374	8 
2375	21 
2376	13 
2377	6 
2378	14 
2379	6 
2380	17 
2381	19 
2382	16 
2383	16 
2384	13 
2385	9 
2386	1 
2387	11 
2388	5 
2389	15 
2390	7 
2391	24 
2392	11 
2393	19 
2394	20 
2395	17 
2396	21 
2397	14 
2398	21 
2399	20 
2400	25 
2401	4 
2402	14 
2403	5 
2404	9 
2405	26 
2406	19 
2407	1 
2408	19 
2409	23 
2410	7 
2411	10 
2412	18 
2413	21 
2414	15 
2415	15 
2416	4 14 15 
2417	21 
2418	19 
2419	6 
2420	23 
2421	8 
2422	4 
2423	4 
2424	27 
2425	13 
2426	13 
2427	15 
2428	3 
2429	13 
2430	19 
2431	17 
2432	17 
2433	8 
2434	17 
2435	7 
2436	22 
2437	3 6 15 
2438	4 18 19 
2439	13 
2440	17 
2441	12 
2442	14 
2443	2 
2444	15 
2445	18 
2446	8 9 19 
2447	17 
2448	22 
2449	15 
2450	4 
2451	21 
2452	14 
2453	7 
2454	17 
2455	15 
2456	15 
2457	10 18 22 
2458	19 
2459	14 
2460	17 
2461	11 
2462	18 
2463	21 
2464	17 
2465	25 
2466	1 
2467	1 
2468	7 
2469	17 
2470	22 
2471	5 
2472	14 
2473	17 
2474	2 
2475	2 
2476	2 
2477	9 
2478	13 
2479	21 
2480	25 
2481	2 
2482	1 
2483	21 
2484	6 
2485	15 
2486	15 
2487	12 
2488	1 
2489	21 
2490	16 
2491	24 
2492	15 
2493	3 
2494	1 16 21 
2495	5 
2496	13 
2497	5 
2498	9 
2499	11 
2500	7 16 21 
2501	8 
2502	15 
2503	7 
2504	15 17 18 
2505	15 
2506	12 
2507	14 
2508	19 
2509	2 
2510	14 
2511	21 
2512	9 15 19 
2513	3 
2514	13 
2515	5 
2516	15 
2517	16 
2518	3 
2519	2 15 18 
2520	5 
2521	9 
2522	14 
2523	19 
2524	19 
2525	11 
2526	10 
2527	15 
2528	3 
2529	21 
2530	16 
2531	15 
2532	13 
2533	21 
2534	14 
2535	11 
2536	4 
2537	27 
2538	14 
2539	1 
2540	21 
2541	23 
2542	16 
2543	18 
2544	19 
2545	15 
2546	17 
2547	5 15 24 
2548	15 
2549	6 
2550	5 
2551	16 
2552	4 
2553	21 
2554	2 
2555	11 
2556	14 
2557	26 
2558	21 
2559	8 
2560	17 
2561	2 
2562	25 
2563	17 
2564	25 
2565	17 19 21 
2566	21 
2567	6 
2568	23 
2569	14 
2570	11 
2571	15 
2572	13 
2573	13 
2574	14 
2575	21 
2576	13 15 20 
2577	13 
2578	2 
2579	14 
2580	17 19 26 
2581	15 
2582	26 
2583	7 
2584	13 
2585	20 
2586	18 
2587	2 
2588	2 
2589	11 
2590	1 
2591	21 
2592	23 
2593	12 
2594	17 
2595	5 16 21 
2596	15 
2597	21 
2598	6 19 25 
2599	7 
2600	5 
2601	18 
2602	15 
2603	13 
2604	6 
2605	2 
2606	11 
2607	14 
2608	2 
2609	13 
2610	5 
2611	23 
2612	15 
2613	16 
2614	5 
2615	13 16 21 
2616	8 16 20 
2617	9 
2618	14 
2619	23 
2620	27 
2621	14 
2622	19 20 25 
2623	21 
2624	6 
2625	25 
2626	19 
2627	10 
2628	6 
2629	18 
2630	9 16 21 
2631	8 
2632	6 
2633	7 
2634	14 
2635	6 
2636	20 
2637	8 
2638	19 
2639	15 16 26 
2640	1 
2641	21 
2642	10 
2643	19 
2644	18 
2645	19 
2646	10 
2647	13 
2648	21 
2649	16 
2650	17 
2651	17 
2652	22 
2653	2 
2654	15 
2655	18 
2656	7 
2657	27 
2658	10 
2659	6 13 19 
2660	21 
2661	2 
2662	7 17 21 
2663	19 
2664	2 
2665	8 
2666	1 
2667	12 
2668	15 
2669	25 
2670	5 
2671	6 
2672	2 11 23 
2673	6 
2674	3 
2675	8 
2676	15 
2677	27 
2678	18 
2679	5 
2680	10 
2681	14 
2682	17 
2683	5 6 12 
2684	19 
2685	18 
2686	18 
2687	5 
2688	9 
2689	9 
2690	14 
2691	22 
2692	16 
2693	22 
2694	12 15 18 
2695	21 
2696	27 
2697	5 
2698	19 
2699	11 
2700	16 
2701	1 
2702	17 
2703	21 
2704	25 
2705	9 
2706	21 
2707	4 
2708	26 
2709	18 
2710	2 
2711	14 
2712	5 
2713	8 
2714	19 
2715	15 
2716	25 
2717	11 
2718	6 
2719	14 
2720	19 
2721	14 
2722	14 
2723	4 8 20 
2724	9 
2725	23 
2726	13 15 21 
2727	8 17 18 
2728	14 
2729	6 
2730	16 
2731	17 
2732	7 
2733	18 
2734	2 16 21 
2735	9 
2736	19 
2737	27 
2738	17 19 20 
2739	15 
2740	11 
2741	6 
2742	13 
2743	20 
2744	14 
2745	19 
2746	13 
2747	27 
2748	3 
2749	4 13 22 
2750	13 
2751	13 
2752	20 
2753	15 
2754	13 
2755	7 
2756	21 
2757	3 
2758	5 
2759	23 
2760	11 
2761	17 21 23 
2762	17 
2763	5 
2764	7 
2765	5 11 14 
2766	19 
2767	15 
2768	14 
2769	15 
2770	17 
2771	7 15 19 
2772	3 
2773	14 
2774	18 
2775	5 13 19 
2776	19 
2777	16 
2778	21 
2779	19 
2780	13 
2781	2 
2782	17 
2783	15 
2784	4 9 21 
2785	4 5 19 
2786	7 
2787	18 
2788	10 
2789	8 
2790	23 
2791	3 
2792	15 
2793	24 
2794	15 
2795	17 
2796	9 
2797	17 
2798	17 
2799	1 
2800	13 
2801	5 
2802	18 
2803	5 
2804	13 
2805	23 
2806	26 
2807	27 
2808	11 
2809	2 
2810	10 
2811	5 9 21 
2812	3 
2813	1 
2814	20 
2815	19 
2816	16 
2817	18 
2818	4 
2819	14 
2820	18 
2821	16 
2822	21 
2823	15 
2824	11 
2825	16 
2826	9 
2827	21 
2828	20 
2829	9 
2830	20 
2831	2 
2832	16 
2833	1 13 22 
2834	9 
2835	19 
2836	23 
2837	18 
2838	14 
2839	17 
2840	7 21 26 
2841	5 
2842	15 
2843	19 
2844	24 
2845	2 7 24 
2846	1 
2847	7 
2848	15 
2849	14 
2850	5 6 23 
2851	2 
2852	18 
2853	23 
2854	22 
2855	26 
2856	21 
2857	17 20 23 
2858	10 
2859	15 
2860	12 
2861	15 
2862	15 20 21 
2863	17 
2864	7 
2865	15 
2866	6 
2867	5 
2868	20 
2869	13 14 15 
2870	16 
2871	16 
2872	27 
2873	2 17 20 
2874	18 
2875	17 
2876	21 
2877	23 
2878	7 
2879	14 
2880	3 
2881	2 
2882	14 
2883	23 
2884	17 
2885	15 18 23 
2886	16 
2887	27 
2888	16 
2889	11 16 20 
2890	1 15 16 
2891	19 
2892	26 
2893	7 10 15 
2894	14 
2895	15 
2896	4 
2897	15 
2898	24 
2899	15 
2900	19 
2901	9 
2902	20 
2903	19 
2904	11 26 27 
2905	13 
2906	21 
2907	9 
2908	13 
2909	7 
2910	16 
2911	6 
2912	16 
2913	5 13 17 
2914	3 5 19 
2915	11 17 21 
2916	2 
2917	15 
2918	24 
2919	2 
2920	14 
2921	7 
2922	16 
2923	19 
2924	21 
2925	21 
2926	9 15 25 
2927	5 
2928	15 
2929	11 
2930	15 
2931	19 
2932	6 
2933	24 
2934	7 15 21 
2935	14 
2936	5 
2937	15 
2938	3 
2939	7 
2940	17 
2941	13 
2942	17 
2943	7 8 17 
2944	5 
2945	16 
2946	10 
2947	17 
2948	13 
2949	12 13 17 
2950	17 
2951	6 
2952	21 
2953	25 
2954	14 
2955	2 
2956	18 
2957	16 
2958	14 
2959	13 
2960	9 17 21 
2961	5 
2962	21 
2963	17 
2964	6 8 17 
2965	2 
2966	12 
2967	7 
2968	17 
2969	15 
2970	22 
2971	14 
2972	21 
2973	10 
2974	6 15 21 
2975	17 
2976	13 
2977	21 
2978	17 
2979	11 
2980	18 
2981	21 
2982	3 13 15 
2983	15 
2984	3 
2985	21 
2986	24 
2987	24 
2988	6 
2989	17 
2990	4 
2991	1 
2992	26 
2993	10 
2994	3 
2995	1 
2996	14 
2997	21 
2998	5 
2999	2 
3000	10 11 14 
3001	12 
3002	11 13 21 
3003	19 
3004	11 19 21 
3005	19 
3006	15 21 25 
3007	16 
3008	21 
3009	21 
3010	13 
3011	15 
3012	12 
3013	5 
3014	6 
3015	1 
3016	4 
3017	21 
3018	22 
3019	18 
3020	14 
3021	4 
3022	10 
3023	19 
3024	10 
3025	5 
3026	5 
3027	3 
3028	1 
3029	15 
3030	23 
3031	17 
3032	26 
3033	2 
3034	21 
3035	27 
3036	27 
3037	14 
3038	13 
3039	11 17 23 
3040	22 
3041	17 
3042	14 
3043	2 
3044	19 
3045	7 
3046	9 
3047	22 
3048	15 
3049	23 
3050	26 
3051	3 
3052	21 
3053	4 
3054	5 
3055	22 
3056	5 
3057	15 
3058	2 
3059	20 
3060	16 
3061	21 
3062	5 
3063	17 
3064	5 6 21 
3065	23 
3066	12 
3067	16 
3068	19 
3069	14 
3070	22 
3071	10 
3072	9 
3073	4 
3074	7 
3075	6 11 15 
3076	14 
3077	19 
3078	13 
3079	6 
3080	4 11 12 
3081	13 19 21 
3082	19 
3083	11 
3084	14 
3085	13 
3086	2 
3087	14 
3088	6 
3089	15 
3090	11 
3091	21 
3092	24 
3093	3 
3094	27 
3095	17 
3096	4 
3097	2 
3098	2 
3099	12 
3100	15 
3101	5 13 17 
3102	15 
3103	6 
3104	16 
3105	19 
3106	25 
3107	26 
3108	9 
3109	16 
3110	3 
3111	21 
3112	13 
3113	20 
3114	2 
3115	6 
3116	2 
3117	10 
3118	7 
3119	14 
3120	10 
3121	13 
3122	15 
3123	15 
3124	9 
3125	21 
3126	22 
3127	17 
3128	13 
3129	21 
3130	10 
3131	13 
3132	2 
3133	21 
3134	17 
3135	17 
3136	11 
3137	21 
3138	6 
3139	15 
3140	26 
3141	25 
3142	22 
3143	14 
3144	6 
3145	16 
3146	19 
3147	11 14 22 
3148	7 
3149	9 
3150	18 
3151	12 
3152	17 
3153	6 
3154	3 
3155	8 
3156	9 
3157	8 
3158	15 
3159	2 3 13 
3160	4 
3161	25 
3162	14 
3163	2 
3164	11 
3165	8 
3166	7 
3167	1 
3168	10 
3169	27 
3170	16 
3171	15 
3172	16 17 19 
3173	11 
3174	17 
3175	3 
3176	16 
3177	7 26 27 
3178	21 
3179	1 
3180	16 
3181	13 17 26 
3182	7 
3183	27 
3184	13 
3185	27 
3186	17 
3187	7 
3188	2 
3189	23 
3190	5 7 24 
3191	18 
3192	11 
3193	22 
3194	10 
3195	11 
3196	16 
3197	13 
3198	17 
3199	2 
3200	8 
3201	18 
3202	13 
3203	19 
3204	13 
3205	11 
3206	16 
3207	17 
3208	16 
3209	17 
3210	5 
3211	5 
3212	19 
3213	5 
3214	11 
3215	16 
3216	1 
3217	8 
3218	5 16 19 
3219	22 
3220	13 
3221	15 
3222	21 
3223	2 19 21 
3224	4 
3225	13 
3226	1 
3227	16 22 25 
3228	14 
3229	21 
3230	15 
3231	14 
3232	2 13 14 
3233	1 
3234	13 
3235	6 
3236	16 
3237	13 
3238	2 14 17 
3239	6 14 21 
3240	5 15 19 
3241	10 
3242	25 
3243	19 
3244	21 
3245	6 
3246	15 17 27 
3247	12 
3248	19 
3249	2 
3250	4 
3251	2 
3252	2 
3253	8 
3254	17 
3255	1 
3256	17 
3257	5 14 27 
3258	1 
3259	26 
3260	3 6 23 
3261	7 
3262	21 
3263	14 
3264	23 
3265	4 15 26 
3266	15 
3267	15 
3268	20 
3269	19 
3270	7 
3271	4 
3272	2 
3273	15 
3274	17 
3275	5 
3276	15 
3277	10 
3278	21 
3279	15 
3280	10 
3281	11 
3282	2 
3283	9 
3284	13 
3285	2 
3286	10 
3287	10 
3288	10 
3289	1 
3290	17 
3291	20 
3292	14 
3293	17 
3294	13 
3295	21 
3296	9 15 16 
3297	18 
3298	15 
3299	16 
3300	5 
3301	19 
3302	26 
3303	14 
3304	10 
3305	15 
3306	12 
3307	16 
3308	17 
3309	15 
3310	13 
3311	11 
3312	16 
3313	17 
3314	2 3 6 
3315	6 
3316	16 
3317	18 
3318	16 
3319	20 
3320	8 
3321	16 
3322	14 15 19 
3323	15 17 20 
3324	2 
3325	4 13 19 
3326	9 
3327	23 
3328	7 
3329	13 
3330	13 
3331	14 
3332	9 
3333	23 
3334	2 
3335	7 15 19 
3336	21 
3337	26 
3338	17 
3339	27 
3340	7 
3341	17 
3342	13 
3343	5 
3344	6 
3345	9 
3346	10 
3347	21 
3348	27 
3349	9 
3350	3 
3351	17 
3352	16 19 20 
3353	6 
3354	12 
3355	13 
3356	10 
3357	15 
3358	22 
3359	18 
3360	17 
3361	19 
3362	21 
3363	21 
3364	19 
3365	1 
3366	8 
3367	19 
3368	19 
3369	15 
3370	22 
3371	18 
3372	5 15 21 
3373	7 
3374	18 
3375	6 15 17 
3376	15 
3377	9 
3378	1 
3379	13 
3380	14 
3381	6 
3382	21 
3383	16 
3384	12 
3385	15 
3386	17 
3387	21 
3388	14 
3389	3 
3390	15 
3391	2 
3392	16 
3393	15 
3394	14 
3395	17 
3396	13 
3397	22 
3398	18 
3399	3 17 24 
3400	10 
3401	8 18 22 
3402	15 
3403	17 
3404	11 
3405	15 
3406	7 19 21 
3407	11 
3408	21 
3409	15 
3410	5 
3411	3 
3412	16 
3413	26 
3414	6 
3415	2 
3416	19 
3417	11 
3418	18 
3419	5 
3420	21 
3421	14 19 23 
3422	2 21 22 
3423	19 
3424	10 
3425	16 
3426	4 
3427	9 
3428	13 
3429	8 
3430	22 
3431	2 
3432	11 
3433	15 
3434	7 
3435	13 
3436	15 
3437	9 
3438	21 
3439	3 
3440	22 
3441	17 
3442	15 
3443	15 
3444	16 
3445	19 
3446	17 
3447	19 
3448	8 
3449	3 
3450	6 
3451	5 
3452	17 
3453	11 
3454	4 
3455	10 
3456	2 6 16 
3457	4 
3458	4 12 13 
3459	17 21 27 
3460	2 
3461	14 
3462	7 
3463	14 
3464	13 
3465	6 
3466	5 
3467	13 
3468	19 
3469	5 
3470	7 
3471	7 13 27 
3472	7 
3473	12 
3474	11 
3475	4 
3476	21 
3477	18 
3478	16 
3479	8 
3480	5 19 21 
3481	7 
3482	5 6 23 
3483	2 
3484	25 
3485	5 7 11 
3486	21 
3487	1 
3488	5 14 21 
3489	13 
3490	14 
3491	3 
3492	1 
3493	19 
3494	17 
3495	21 
3496	3 8 21 
3497	15 
3498	16 
3499	17 
3500	5 
3501	10 
3502	18 
3503	6 
3504	6 
3505	4 
3506	15 
3507	10 
3508	17 
3509	21 
3510	25 
3511	20 
3512	17 
3513	18 
3514	23 
3515	16 
3516	15 
3517	16 
3518	11 
3519	8 
3520	13 
3521	6 
3522	23 
3523	13 
3524	6 14 21 
3525	17 
3526	18 
3527	21 
3528	1 20 21 
3529	13 
3530	21 
3531	13 
3532	21 
3533	21 
3534	14 
3535	15 
3536	25 
3537	16 
3538	4 
3539	21 
3540	15 
3541	9 11 18 
3542	3 
3543	16 
3544	5 
3545	5 
3546	7 
3547	19 
3548	3 
3549	5 
3550	5 
3551	20 
3552	24 
3553	16 
3554	21 
3555	20 
3556	21 
3557	1 
3558	16 
3559	1 
3560	15 
3561	1 
3562	15 
3563	8 17 21 
3564	17 20 22 
3565	11 
3566	14 
3567	17 
3568	6 
3569	2 13 15 
3570	14 
3571	13 
3572	16 
3573	24 
3574	13 
3575	11 
3576	10 
3577	21 
3578	7 13 17 
3579	15 
3580	27 
3581	5 
3582	21 
3583	19 
3584	15 
3585	16 
3586	5 14 16 
3587	14 
3588	13 
3589	17 
3590	16 
3591	2 
3592	17 
3593	5 
3594	19 
3595	21 
3596	17 
3597	16 
3598	15 
3599	23 
3600	5 
3601	13 
3602	24 
3603	17 
3604	21 
3605	4 
3606	21 
3607	22 
3608	5 22 24 
3609	5 
3610	25 
3611	6 15 18 
3612	26 
3613	3 
3614	19 
3615	24 
3616	21 
3617	1 
3618	26 
3619	12 17 23 
3620	4 8 13 
3621	27 
3622	11 
3623	16 
3624	15 16 19 
3625	17 18 25 
3626	20 
3627	21 
3628	16 
3629	20 
3630	17 
3631	19 
3632	19 
3633	3 5 25 
3634	11 13 16 
3635	21 
3636	24 
3637	3 5 11 
3638	15 
3639	11 
3640	12 15 24 
3641	17 
3642	14 
3643	11 
3644	19 
3645	3 
3646	17 
3647	4 
3648	18 
3649	18 
3650	22 
3651	17 
3652	5 
3653	3 
3654	9 
3655	18 
3656	13 19 24 
3657	18 
3658	11 
3659	21 
3660	2 
3661	5 
3662	21 
3663	15 
3664	21 
3665	19 
3666	21 
3667	13 
3668	8 
3669	14 
3670	14 
3671	12 
3672	2 
3673	1 
3674	17 
3675	14 
3676	14 
3677	8 
3678	14 
3679	4 
3680	21 
3681	8 
3682	4 
3683	21 
3684	3 
3685	15 
3686	8 
3687	26 
3688	4 
3689	19 
3690	15 
3691	17 
3692	16 
3693	14 
3694	26 
3695	21 
3696	6 
3697	19 
3698	5 
3699	13 
3700	2 
3701	9 
3702	14 
3703	19 
3704	21 
3705	26 
3706	7 
3707	21 
3708	10 
3709	5 
3710	21 
3711	18 
3712	20 
3713	7 
3714	2 16 21 
3715	25 
3716	13 
3717	23 
3718	21 
3719	3 
3720	21 
3721	20 
3722	21 
3723	14 
3724	17 
3725	11 
3726	6 
3727	7 19 21 
3728	8 
3729	16 
3730	16 
3731	19 
3732	11 
3733	14 
3734	15 
3735	17 
3736	21 
3737	12 
3738	12 
3739	19 
3740	27 
3741	20 
3742	21 
3743	22 
3744	9 
3745	3 
3746	19 
3747	21 
3748	22 
3749	21 
3750	5 
3751	10 
3752	19 
3753	6 
3754	10 
3755	11 
3756	16 
3757	11 
3758	25 
3759	7 
3760	19 
3761	7 
3762	4 
3763	17 20 21 
3764	11 
3765	15 
3766	21 
3767	21 
3768	15 
3769	17 
3770	17 
3771	25 
3772	17 18 24 
3773	14 
3774	18 
3775	26 
3776	16 
3777	4 
3778	8 
3779	14 
3780	23 
3781	25 
3782	15 
3783	19 
3784	13 15 21 
3785	6 
3786	15 
3787	15 
3788	8 
3789	4 
3790	3 
3791	2 
3792	2 
3793	13 
3794	15 21 22 
3795	5 
3796	26 
3797	13 
3798	5 
3799	20 
3800	23 
3801	21 
3802	12 17 18 
3803	17 
3804	19 
3805	15 
3806	13 
3807	13 
3808	4 
3809	18 
3810	2 13 18 
3811	5 
3812	5 
3813	14 
3814	17 
3815	12 13 16 
3816	24 
3817	15 
3818	4 
3819	6 
3820	26 
3821	10 
3822	19 
3823	1 
3824	16 
3825	18 
3826	13 
3827	14 
3828	11 
3829	12 
3830	2 19 21 
3831	9 
3832	7 
3833	10 
3834	13 
3835	8 
3836	2 
3837	16 
3838	14 
3839	24 
3840	11 18 24 
3841	15 
3842	12 
3843	4 
3844	16 
3845	19 
3846	6 
3847	2 
3848	11 
3849	16 
3850	5 
3851	5 
3852	5 
3853	19 
3854	23 
3855	13 
3856	17 
3857	5 
3858	15 
3859	7 
3860	2 8 15 
3861	13 
3862	16 
3863	13 
3864	22 
3865	5 
3866	24 
3867	8 
3868	14 
3869	4 
3870	7 
3871	16 
3872	3 
3873	19 
3874	16 
3875	17 
3876	27 
3877	18 
3878	2 
3879	13 
3880	15 
3881	19 
3882	4 
3883	11 
3884	9 
3885	22 
3886	18 
3887	13 
3888	27 
3889	6 
3890	9 
3891	7 
3892	9 
3893	2 
3894	2 15 26 
3895	19 
3896	19 
3897	17 
3898	14 
3899	17 
3900	12 
3901	13 
3902	16 
3903	14 
3904	19 
3905	15 
3906	15 
3907	27 
3908	9 
3909	26 
3910	14 
3911	16 
3912	12 
3913	21 
3914	8 
3915	23 
3916	6 
3917	16 
3918	13 
3919	6 11 18 
3920	26 
3921	7 13 21 
3922	6 14 17 
3923	13 
3924	1 
3925	10 
3926	25 
3927	15 
3928	10 
3929	21 
3930	21 
3931	17 
3932	3 
3933	6 25 26 
3934	5 
3935	12 
3936	19 
3937	5 
3938	2 
3939	11 
3940	13 
3941	15 
3942	1 
3943	8 
3944	24 
3945	17 
3946	14 
3947	14 
3948	8 
3949	1 
3950	8 13 17 
3951	8 
3952	23 
3953	21 
3954	21 
3955	10 
3956	5 
3957	19 
3958	9 
3959	18 
3960	16 17 19 
3961	13 
3962	16 
3963	5 
3964	16 
3965	2 15 27 
3966	3 14 21 
3967	21 
3968	9 
3969	1 8 21 
3970	21 
3971	11 
3972	14 
3973	11 
3974	7 
3975	21 
3976	13 
3977	16 
3978	11 
3979	1 
3980	14 
3981	7 
3982	14 
3983	25 
3984	19 
3985	25 
3986	8 
3987	13 
3988	15 16 20 
3989	23 
3990	3 4 13 
3991	7 
3992	27 
3993	19 
3994	5 
3995	2 11 15 
3996	19 
3997	11 
3998	18 
3999	3 
4000	13 
4001	21 
4002	19 
4003	8 
4004	7 
4005	15 
4006	5 
4007	7 
4008	14 
4009	19 
4010	5 
4011	10 
4012	26 
4013	2 14 24 
4014	4 16 21 
4015	1 8 19 
4016	5 
4017	20 
4018	14 
4019	1 4 22 
4020	21 
4021	14 
4022	7 
4023	24 
4024	10 
4025	23 
4026	13 14 15 
4027	8 
4028	14 19 22 
4029	15 
4030	7 
4031	13 
4032	3 
4033	15 
4034	6 21 26 
4035	26 
4036	19 
4037	3 
4038	21 
4039	10 
4040	10 
4041	13 
4042	5 
4043	12 
4044	7 13 16 
4045	9 
4046	2 
4047	11 
4048	27 
4049	17 
4050	17 
4051	5 
4052	21 
4053	14 
4054	14 
4055	13 
4056	3 
4057	21 
4058	21 
4059	6 13 25 
4060	4 
4061	3 
4062	8 
4063	24 
4064	19 
4065	13 
4066	17 
4067	19 
4068	12 
4069	12 
4070	15 
4071	15 
4072	18 
4073	9 
4074	21 
4075	17 
4076	5 
4077	15 
4078	16 
4079	5 
4080	26 
4081	7 
4082	21 
4083	15 25 26 
4084	8 
4085	15 
4086	12 
4087	21 
4088	2 
4089	5 
4090	14 
4091	15 
4092	7 
4093	27 
4094	14 15 23 
4095	20 
4096	13 
4097	5 
4098	3 
4099	15 
4100	24 
4101	11 
4102	17 
4103	3 
4104	19 
4105	6 
4106	13 
4107	14 
4108	4 
4109	2 11 16 
4110	3 13 15 
4111	16 
4112	7 
4113	2 
4114	20 
4115	14 
4116	22 
4117	5 13 15 
4118	4 
4119	13 
4120	13 
4121	12 
4122	5 
4123	22 
4124	17 
4125	5 
4126	19 
4127	11 
4128	27 
4129	16 17 18 
4130	3 
4131	11 
4132	22 
4133	16 
4134	23 
4135	2 
4136	21 
4137	15 
4138	25 
4139	7 
4140	12 
4141	13 
4142	13 
4143	6 
4144	18 
4145	21 
4146	18 
4147	21 
4148	15 
4149	7 
4150	5 
4151	19 21 22 
4152	13 
4153	17 
4154	17 
4155	22 
4156	21 
4157	16 
4158	5 14 16 
4159	13 
4160	19 
4161	14 
4162	14 
4163	3 12 20 
4164	15 
4165	15 
4166	15 
4167	21 
4168	4 
4169	5 14 18 
4170	21 
4171	19 
4172	23 
4173	17 
4174	21 
4175	5 19 22 
4176	3 
4177	8 
4178	22 
4179	13 
4180	16 
4181	7 
4182	20 
4183	10 
4184	2 7 11 
4185	21 
4186	9 14 15 
4187	17 
4188	15 
4189	17 
4190	21 
4191	16 
4192	7 
4193	19 
4194	24 
4195	6 
4196	16 
4197	1 
4198	9 16 23 
4199	19 
4200	4 
4201	18 
4202	13 
4203	21 
4204	19 
4205	7 
4206	20 
4207	7 
4208	26 
4209	14 
4210	8 
4211	20 
4212	16 
4213	18 
4214	14 17 24 
4215	10 
4216	15 
4217	14 
4218	18 
4219	17 
4220	20 
4221	18 
4222	20 
4223	16 
4224	6 11 24 
4225	2 
4226	20 
4227	17 
4228	14 
4229	14 
4230	24 
4231	15 
4232	10 
4233	20 
4234	5 
4235	21 
4236	8 18 21 
4237	14 
4238	11 
4239	6 
4240	15 
4241	21 
4242	16 
4243	15 
4244	5 
4245	13 
4246	13 
4247	6 
4248	7 22 26 
4249	18 
4250	10 
4251	2 7 27 
4252	21 
4253	18 
4254	15 
4255	14 
4256	16 
4257	21 
4258	10 
4259	4 
4260	22 
4261	13 
4262	6 15 17 
4263	4 
4264	6 
4265	17 
4266	19 
4267	26 
4268	9 
4269	10 
4270	15 
4271	26 
4272	1 
4273	11 
4274	13 
4275	21 
4276	24 
4277	15 
4278	23 
4279	6 
4280	3 
4281	15 
4282	6 
4283	1 11 13 
4284	12 
4285	21 
4286	15 24 26 
4287	17 
4288	23 
4289	26 
4290	15 
4291	7 18 19 
4292	19 
4293	16 
4294	21 
4295	13 
4296	3 
4297	9 
4298	3 
4299	13 
4300	15 
4301	19 
4302	11 
4303	7 13 22 
4304	14 
4305	23 
4306	18 
4307	9 
4308	15 
4309	1 23 26 
4310	6 
4311	5 
4312	15 
4313	11 
4314	15 
4315	5 13 20 
4316	9 
4317	17 
4318	26 
4319	5 
4320	7 
4321	15 
4322	8 
4323	17 
4324	24 
4325	26 
4326	14 
4327	6 
4328	5 
4329	14 
4330	19 
4331	12 
4332	16 
4333	21 
4334	16 
4335	21 
4336	8 
4337	26 
4338	14 
4339	5 
4340	3 
4341	18 
4342	6 
4343	23 
4344	7 
4345	3 
4346	19 
4347	2 18 23 
4348	13 
4349	1 10 13 
4350	21 
4351	15 
4352	17 
4353	20 
4354	16 
4355	5 
4356	3 
4357	2 10 14 
4358	17 
4359	26 
4360	2 15 17 
4361	3 
4362	7 
4363	7 
4364	13 
4365	25 
4366	17 
4367	18 
4368	16 
4369	6 
4370	22 
4371	21 
4372	17 
4373	7 
4374	8 
4375	13 16 21 
4376	11 
4377	19 
4378	17 
4379	17 
4380	11 
4381	3 
4382	19 
4383	7 
4384	14 
4385	16 
4386	17 
4387	25 
4388	14 
4389	10 
4390	17 
4391	13 
4392	15 
4393	11 
4394	6 9 21 
4395	13 
4396	1 
4397	17 
4398	15 
4399	21 
4400	17 
4401	21 
4402	21 
4403	5 
4404	5 
4405	9 
4406	10 
4407	17 
4408	7 
4409	9 
4410	13 
4411	14 
4412	6 
4413	13 
4414	26 
4415	15 
4416	22 
4417	16 
4418	19 
4419	25 
4420	12 
4421	20 
4422	14 
4423	7 15 24 
4424	12 
4425	27 
4426	2 
4427	17 
4428	21 
4429	26 
4430	4 9 19 
4431	21 
4432	11 
4433	5 
4434	4 8 18 
4435	4 13 25 
4436	8 
4437	15 
4438	2 
4439	13 
4440	3 15 20 
4441	15 
4442	8 14 26 
4443	21 
4444	4 
4445	24 
4446	9 
4447	16 
4448	19 
4449	19 
4450	14 
4451	4 
4452	11 13 24 
4453	19 
4454	16 
4455	23 
4456	14 
4457	4 17 22 
4458	2 
4459	23 
4460	7 
4461	8 
4462	8 17 21 
4463	17 
4464	7 
4465	15 
4466	19 
4467	21 
4468	15 
4469	11 
4470	13 18 23 
4471	11 15 19 
4472	9 
4473	18 
4474	2 5 17 
4475	8 
4476	26 
4477	6 15 21 
4478	6 15 27 
4479	16 
4480	15 
4481	21 
4482	5 
4483	21 
4484	14 
4485	8 
4486	7 18 21 
4487	16 
4488	8 
4489	4 
4490	9 
4491	20 
4492	10 
4493	21 
4494	8 
4495	6 
4496	13 
4497	19 
4498	3 
4499	19 
4500	15 
4501	12 
4502	5 
4503	12 
4504	15 
4505	21 
4506	16 
4507	21 
4508	12 
4509	27 
4510	13 
4511	13 
4512	11 
4513	5 
4514	10 
4515	3 
4516	17 
4517	7 
4518	1 
4519	17 
4520	7 
4521	1 
4522	17 
4523	17 
4524	18 19 23 
4525	21 
4526	5 
